,player_position,average_rating,total_game_played,started_game_percentage,minute_per_game,goals_per_game,assist_per_game,dribbled_per_game,pourcentage passes,balls_recovered_per_game,possession_won,tackles_per_game,interception_per_game,clean_sheets,saves,goals_conceded,number_match_called_up,number_match_started,player_status,national_team,player_market_value,league_ranking,player_name_sofascore,player_name_transfer_market,player_team,player_league
388,M,7.14,32.0,0.91,82.28,0.22,0.12,0.79,85.84,0.0,0.57,1.82,1.3,0.0,0.0,0.0,0.0,0.0,not-called-up,netherlands 2020,,14.0,Kenneth Taylor,Kenneth Taylor,Ajax,Eredivisie
389,M,6.88,38.0,0.79,68.0,0.21,0.13,0.5,74.0,0.0,0.5,0.7,0.6,0.0,0.0,0.0,0.0,0.0,not-called-up,england 2020,,1.0,Jarrod Bowen,Jarrod Bowen,West Ham,Premier League
390,M,7.06,33.0,0.91,77.0,0.09,0.18,0.6,77.0,0.0,0.6,1.3,1.4,0.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,,6.0,Jonathan Clauss,Jonathan Clauss,Lens,Ligue 1
391,M,6.97,40.0,1.0,82.25,0.0,0.05,1.0,86.5,0.0,0.4,2.41,1.07,0.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,,6.0,Boubacar Kamara,Boubacar Kamara,Marseille,Ligue 1
392,M,6.89,35.0,1.0,82.0,0.0,0.09,1.1,86.0,0.0,0.5,2.6,1.0,0.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,,6.0,Youssouf Fofana,Youssouf Fofana,Monaco,Ligue 1
393,D,6.55,2.0,1.0,105.0,0.0,0.0,1.5,74.0,0.0,0.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,not-called-up,germany 2020,,3.0,Armel Bella-Kotchap,Armel Bella-Kotchap,VfL Bochum,Bundesliga
394,M,7.01,8.0,1.0,86.5,0.25,0.0,0.35,76.38,0.0,0.6,0.96,0.35,0.0,0.0,0.0,0.0,0.0,not-called-up,austria 2020,,25.0,Andreas Weimann,Andreas Weimann,Bristol City,Championship
395,M,6.54,43.0,0.37,38.05,0.09,0.05,0.79,76.93,0.0,0.41,0.66,0.25,0.0,0.0,0.0,0.0,0.0,not-called-up,austria 2020,,,Hannes Wolf,Hannes Wolf,without team,
396,M,6.82,31.0,0.71,59.0,0.16,0.1,0.9,60.0,0.0,0.4,1.5,0.9,0.0,0.0,0.0,0.0,0.0,not-called-up,austria 2020,,3.0,Patrick Wimmer,Patrick Wimmer,Austria Vienna,Bundesliga
397,F,7.13,37.0,0.78,73.95,0.3,0.19,0.03,34.19,0.0,0.47,0.31,0.15,0.0,0.0,0.0,0.0,0.0,not-called-up,croatia 2020,,22.0,Marko Livaja,Marko Livaja,Hajduk Split,SuperSport HNL
398,F,6.84,32.0,0.44,42.88,0.16,0.09,0.19,33.19,0.0,0.41,0.58,0.29,0.0,0.0,0.0,0.0,0.0,not-called-up,croatia 2020,,13.0,Petar Musa,Petar Musa,Slavia Prague,Fortuna Liga
399,F,6.77,26.0,0.69,59.23,0.27,0.04,0.28,65.54,0.0,0.28,0.28,0.18,0.0,0.0,0.0,0.25,0.0,not-called-up,austria 2020,,3.0,Christoph Monschein,Christoph Monschein,Austria Vienna,Bundesliga
400,F,6.99,15.0,0.67,60.53,0.4,0.0,0.37,61.6,0.0,0.84,0.47,0.37,0.0,0.0,0.0,0.0,0.0,not-called-up,austria 2020,,3.0,Chukwubuike Adamu,Chukwubuike Adamu,RB Salzburg,Bundesliga
401,F,7.33,36.0,0.97,79.75,0.31,0.25,0.34,67.17,0.0,0.86,0.43,0.17,0.0,0.0,0.0,0.0,0.0,not-called-up,austria 2020,,3.0,Jakob Jantscher,Jakob Jantscher,Sturm Graz,Bundesliga
402,F,7.0,31.0,1.0,85.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,not-called-up,czech republic 2020,,13.0,Tomáš Poznar,Tomas Poznar,Fastav Zlin,Fortuna Liga
403,F,7.13,29.0,1.0,89.0,0.52,0.03,0.2,67.0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.09,0.0,not-called-up,denmark 2020,,19.0,Patrick Mortensen,Patrick Mortensen,Aarhus GF,Superliga
404,F,6.74,22.0,0.77,68.0,0.18,0.05,0.4,79.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.08,0.0,not-called-up,italy 2020,,,Stefano Okaka,Stefano Okaka,without team,
405,G,7.0,27.0,0.96,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,not-called-up,poland 2020,2.5,,Karol Niemczycki,Karol Niemczycki,,
406,G,7.0,32.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,switzerland 2020,0.4,,Philipp Köhn,Philipp Köhn,,
407,G,7.0,24.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,not-called-up,ukraine 2020,1.0,,Dmytro Riznyk,Dmytro Riznyk,,
408,G,7.0,18.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,not-called-up,ukraine 2020,0.3,,Yurii Pankiv,Yuriy Pankiv,,
409,D,7.35,39.0,1.0,90.51,0.1,0.1,0.6,61.36,0.0,0.0,2.37,3.54,12.0,0.0,0.0,0.5,0.25,not-called-up,austria 2020,5.0,3.0,Gernot Trauner,Gernot Trauner,LASK,Bundesliga
410,D,6.85,42.0,0.86,77.86,0.0,0.07,0.53,62.86,0.0,0.39,1.48,1.0,6.0,0.0,0.0,0.67,0.5,line-up,austria 2020,1.5,3.0,Andreas Ulmer,Andreas Ulmer,RB Salzburg,Bundesliga
411,D,7.01,42.0,0.93,83.64,0.05,0.1,0.47,84.6,0.0,0.42,1.26,1.33,9.0,0.0,0.0,0.67,0.67,line-up,austria 2020,52.0,3.0,David Alaba,David Alaba,Bayern Munich,Bundesliga
412,D,6.99,33.0,0.76,65.73,0.21,0.03,0.16,22.64,0.0,0.03,0.49,0.3,1.0,0.0,0.0,0.82,0.45,called-up,czech republic 2020,7.5,13.0,Tomáš Holeš,Tomas Holes,Slavia Prague,Fortuna Liga
413,D,6.94,29.0,0.66,65.24,0.07,0.03,0.32,89.62,0.0,0.32,0.75,0.94,3.0,0.0,0.0,0.92,0.67,line-up,austria 2020,5.2,,Aleksandar Dragovi?,Aleksandar Dragovic,,
414,D,6.9,37.0,0.97,85.54,0.05,0.03,0.41,86.11,0.0,0.0,0.89,1.3,5.0,0.0,0.0,0.91,0.64,line-up,croatia 2020,20.0,,Duje ?aleta-Car,Duje Caleta-Car,,
415,D,7.04,30.0,1.0,87.0,0.03,0.1,0.2,78.0,0.0,0.1,0.8,1.7,14.0,0.0,0.0,0.27,0.09,called-up,croatia 2020,1.4,,Mile Škori?,Mile Skoric,,
416,D,7.35,43.0,1.0,85.77,0.09,0.21,0.38,80.53,0.0,0.38,0.92,1.15,20.0,0.0,0.0,0.82,0.55,not-called-up,croatia 2020,2.4,,Borna Bariši?,Borna Barisic,,
417,D,6.88,38.0,0.92,82.13,0.08,0.03,0.32,23.45,0.0,0.14,0.35,0.38,4.0,0.0,0.0,0.82,0.73,line-up,czech republic 2020,1.6,,Jan Bo?il,Jan Boril,,
418,D,6.82,26.0,0.92,82.0,0.04,0.08,0.6,82.0,0.0,0.0,1.7,1.9,1.0,0.0,0.0,0.91,0.18,not-called-up,czech republic 2020,2.0,,Aleš Mat?j?,Ales Mateju,,
419,D,7.14,35.0,1.0,84.6,0.03,0.06,0.44,87.8,0.0,0.02,1.68,1.6,9.0,0.0,0.0,0.91,0.64,line-up,denmark 2020,5.2,,Simon Kjær,Simon Kjaer,,
420,D,7.02,29.0,0.93,83.66,0.0,0.1,0.24,67.41,0.0,0.0,1.35,1.98,3.0,0.0,0.0,0.27,0.18,not-called-up,czech republic 2020,1.0,13.0,Václav Jemelka,Vaclav Jemelka,Sigma Olomouc,Fortuna Liga
421,D,6.83,45.0,0.96,82.93,0.04,0.11,0.92,76.36,0.0,0.34,1.94,1.08,6.0,0.0,0.0,0.75,0.67,line-up,austria 2020,0.8,3.0,Stefan Lainer,Stefan Lainer,Bor. M'gladbach,Bundesliga
422,D,7.01,31.0,1.0,87.19,0.06,0.03,0.87,81.94,0.0,0.09,2.82,1.53,3.0,0.0,0.0,0.75,0.75,line-up,austria 2020,0.8,3.0,Martin Hinteregger,Martin Hinteregger,E. Frankfurt,Bundesliga
423,D,6.82,34.0,0.97,87.18,0.0,0.03,0.97,79.88,0.0,0.09,1.62,1.6,7.0,0.0,0.0,0.42,0.17,not-called-up,austria 2020,18.0,3.0,Marco Friedl,Marco Friedl,Werder Bremen,Bundesliga
424,D,7.01,39.0,0.97,87.82,0.0,0.18,0.96,61.9,0.0,0.09,1.83,1.05,9.0,0.0,0.0,1.0,0.73,line-up,czech republic 2020,1.6,1.0,Vladimír Coufal,Vladimir Coufal,West Ham,Premier League
425,D,6.89,37.0,0.97,86.22,0.05,0.03,0.86,73.0,0.0,0.09,1.57,1.12,10.0,0.0,0.0,0.55,0.09,not-called-up,denmark 2020,2.0,1.0,Henrik Dalsgaard,Henrik Dalsgaard,Brentford,Premier League
426,D,6.91,34.0,0.94,85.88,0.03,0.03,0.36,81.79,0.0,0.12,1.06,1.34,10.0,0.0,0.0,0.45,0.09,called-up,denmark 2020,16.0,6.0,Joachim Andersen,Joachim Andersen,Olympique Lyon,Ligue 1
427,D,6.67,29.0,0.83,74.0,0.0,0.1,0.6,73.0,0.0,0.2,1.1,1.6,4.0,0.0,0.0,0.82,0.36,not-called-up,croatia 2020,2.2,9.0,Dario Melnjak,Dario Melnjak,C. Rizespor,Süper Lig
428,D,7.14,46.0,0.93,85.0,0.11,0.15,0.5,75.0,0.0,0.4,0.7,1.1,18.0,0.0,0.0,1.0,0.79,line-up,wales 2020,0.95,25.0,Connor Roberts,Chris Gunter,Swansea,Championship
429,D,6.77,26.0,1.0,81.0,0.04,0.04,0.4,83.0,0.0,0.3,1.0,1.2,4.0,0.0,0.0,0.36,0.18,called-up,denmark 2020,2.5,19.0,Nicolai Boilesen,Nicolai Boilesen,FC Copenhagen,Superliga
430,D,7.11,48.0,1.0,90.0,0.04,0.02,0.33,87.85,0.0,0.07,0.87,1.67,19.0,0.0,0.0,0.73,0.55,not-called-up,england 2020,56.0,1.0,Harry Maguire,Harry Maguire,Man Utd,Premier League
431,D,6.96,37.0,1.0,89.03,0.05,0.05,0.19,78.24,0.0,0.1,0.96,1.12,14.0,0.0,0.0,1.0,0.36,line-up,england 2020,22.5,1.0,Tyrone Mings,Tyrone Mings,Aston Villa,Premier League
432,D,7.28,44.0,0.95,84.91,0.05,0.2,0.64,77.91,0.0,0.58,1.55,1.42,15.0,0.0,0.0,0.36,0.18,not-called-up,england 2020,99.0,1.0,Trent Alexander-Arnold,Trent Alexander-Arnold,Liverpool,Premier League
433,D,7.25,35.0,1.0,87.8,0.0,0.17,0.84,79.2,0.0,0.38,2.08,1.4,18.0,0.0,0.0,0.82,0.45,line-up,england 2020,28.0,,Kieran Trippier,Kieran Trippier,without team,
434,D,6.78,11.0,0.82,80.64,0.0,0.09,0.65,87.82,0.0,0.06,0.61,0.94,3.0,0.0,0.0,0.18,0.09,not-called-up,england 2020,30.0,1.0,Joe Gomez,Joe Gomez,Liverpool,Premier League
435,D,7.09,39.0,0.95,85.51,0.1,0.05,0.48,87.41,0.0,0.0,0.77,1.5,11.0,0.0,0.0,0.36,0.18,not-called-up,england 2020,25.0,1.0,Michael Keane,Michael Keane,Everton,Premier League
436,D,7.03,35.0,0.94,87.34,0.0,0.06,0.44,84.34,0.0,0.0,1.68,1.0,12.0,0.0,0.0,0.18,0.09,not-called-up,england 2020,25.0,1.0,Ben Godfrey,Ben Godfrey,Everton,Premier League
437,D,7.11,44.0,0.91,79.5,0.02,0.14,0.45,84.36,0.0,0.25,1.36,0.71,12.0,0.0,0.0,0.36,0.18,called-up,england 2020,35.0,1.0,Luke Shaw,Luke Shaw,Man Utd,Premier League
438,D,7.11,42.0,0.74,69.95,0.02,0.07,0.72,87.52,0.0,0.28,1.82,0.48,13.0,0.0,0.0,0.64,0.27,called-up,england 2020,40.0,1.0,Reece James,Reece James,Chelsea,Premier League
439,D,6.95,39.0,0.92,81.62,0.03,0.03,0.33,89.74,0.0,0.28,1.43,0.82,15.0,0.0,0.0,0.55,0.55,line-up,england 2020,28.0,1.0,Kyle Walker,Kyle Walker,Man City,Premier League
440,D,6.99,32.0,0.91,79.56,0.0,0.06,0.66,86.53,0.0,0.22,1.75,1.81,7.0,0.0,0.0,0.83,0.67,line-up,france 2020,35.0,3.0,Benjamin Pavard,Benjamin Pavard,Bayern Munich,Bundesliga
441,D,7.05,34.0,0.76,70.5,0.03,0.06,0.64,85.47,0.0,0.26,1.95,0.75,8.0,0.0,0.0,1.0,0.67,line-up,france 2020,45.0,3.0,Lucas Hernández,Lucas Hernández,Bayern Munich,Bundesliga
442,D,7.12,33.0,0.97,88.36,0.0,0.21,0.73,79.27,0.0,0.18,1.94,0.94,9.0,0.0,0.0,1.0,0.33,called-up,france 2020,35.0,1.0,Lucas Digne,Lucas Digne,Everton,Premier League
443,D,7.12,37.0,0.95,79.0,0.05,0.11,0.5,83.0,0.0,0.3,1.0,0.8,5.0,0.0,0.0,0.75,0.17,not-called-up,france 2020,16.0,6.0,Léo Dubois,Léo Dubois,Olympique Lyon,Ligue 1
444,D,7.04,46.0,1.0,90.0,0.04,0.02,0.27,84.74,0.0,0.12,0.69,1.34,11.0,0.0,0.0,0.92,0.75,line-up,germany 2020,28.0,3.0,Matthias Ginter,Matthias Ginter,Bor. M'gladbach,Bundesliga
445,D,6.98,31.0,0.81,70.61,0.06,0.06,0.89,87.03,0.0,0.45,1.06,0.81,10.0,0.0,0.0,0.25,0.08,called-up,germany 2020,17.5,3.0,Marcel Halstenberg,Marcel Halstenberg,RB Leipzig,Bundesliga
446,D,7.2,30.0,0.97,87.8,0.03,0.03,0.24,88.27,0.0,0.13,1.2,0.75,18.0,0.0,0.0,0.83,0.83,line-up,germany 2020,5.0,1.0,Antonio Rüdiger,Antonio Rüdiger,Chelsea,Premier League
447,D,6.98,38.0,0.97,82.95,0.16,0.18,0.95,76.95,0.0,0.89,1.64,1.25,7.0,0.0,0.0,0.08,0.08,not-called-up,germany 2020,5.0,3.0,Ridle Baku,Ridle Baku,VfL Wolfsburg,Bundesliga
448,D,6.77,20.0,0.3,35.35,0.0,0.05,0.43,78.0,0.0,0.33,1.24,0.59,1.0,0.0,0.0,0.33,0.08,not-called-up,germany 2020,25.0,6.0,Benjamin Henrichs,Benjamin Henrichs,Monaco,Ligue 1
449,D,7.11,39.0,0.95,79.36,0.31,0.15,0.73,81.46,0.0,0.6,1.44,1.23,6.0,0.0,0.0,0.75,0.5,line-up,germany 2020,16.0,4.0,Robin Gosens,Robin Gosens,Atalanta BC,Serie A
450,D,7.1,40.0,1.0,88.4,0.0,0.05,0.64,88.4,0.0,0.08,1.66,2.2,10.0,0.0,0.0,0.85,0.46,called-up,italy 2020,12.0,4.0,Francesco Acerbi,Francesco Acerbi,Lazio,Serie A
451,D,7.01,35.0,0.89,80.0,0.03,0.14,0.5,76.0,0.0,0.3,1.2,0.8,5.0,0.0,0.0,0.31,0.23,not-called-up,italy 2020,9.5,4.0,Cristiano Biraghi,Cristiano Biraghi,Fiorentina,Serie A
452,D,7.12,44.0,0.98,88.55,0.07,0.16,0.83,86.64,0.0,0.3,2.0,1.0,13.0,0.0,0.0,0.77,0.08,called-up,italy 2020,16.0,4.0,Giovanni Di Lorenzo,Giovanni Di Lorenzo,SSC Napoli,Serie A
453,D,7.03,45.0,0.96,83.67,0.0,0.11,0.41,88.67,0.0,0.13,1.02,1.07,16.0,0.0,0.0,0.46,0.31,called-up,italy 2020,9.0,4.0,Alessandro Bastoni,Alessandro Bastoni,Inter,Serie A
454,D,6.97,39.0,0.97,85.64,0.13,0.05,0.38,88.1,0.0,0.25,1.47,2.11,11.0,0.0,0.0,0.62,0.23,not-called-up,italy 2020,60.0,4.0,Gianluca Mancini,Gianluca Mancini,AS Roma,Serie A
455,D,7.1,34.0,0.97,89.0,0.0,0.12,0.4,92.0,0.0,0.1,0.9,1.5,8.0,0.0,0.0,0.23,0.08,not-called-up,italy 2020,15.0,4.0,Gian Marco Ferrari,Gian Marco Ferrari,Sassuolo,Serie A
456,D,6.86,20.0,0.95,76.9,0.0,0.05,0.39,92.0,0.0,0.09,0.64,1.47,3.0,0.0,0.0,0.46,0.31,line-up,italy 2020,2.5,4.0,Giorgio Chiellini,Giorgio Chiellini,Juventus,Serie A
457,D,6.73,37.0,0.92,79.7,0.05,0.14,0.8,83.78,0.0,0.29,0.8,0.57,8.0,0.0,0.0,0.15,0.08,not-called-up,italy 2020,4.0,4.0,Manuel Lazzari,Manuel Lazzari,Lazio,Serie A
458,D,7.11,32.0,0.91,81.84,0.03,0.03,0.34,91.84,0.0,0.03,1.46,1.15,5.0,0.0,0.0,0.25,0.25,not-called-up,netherlands 2020,67.5,4.0,Matthijs de Ligt,Matthijs de Ligt,Juventus,Serie A
459,D,7.1,31.0,1.0,84.39,0.03,0.03,0.72,85.97,0.0,0.21,1.37,1.4,6.0,0.0,0.0,0.67,0.5,line-up,netherlands 2020,20.0,14.0,Daley Blind,Daley Blind,Ajax,Eredivisie
460,D,6.68,22.0,0.91,81.0,0.0,0.05,1.1,80.0,0.0,0.1,1.6,1.4,4.0,0.0,0.0,0.58,0.08,line-up,netherlands 2020,9.5,1.0,Patrick van Aanholt,Patrick van Aanholt,Crystal Palace,Premier League
461,D,6.92,31.0,0.9,82.1,0.03,0.03,1.07,78.87,0.0,0.36,2.24,1.11,8.0,0.0,0.0,1.0,0.25,called-up,netherlands 2020,8.0,1.0,Joël Veltman,Joël Veltman,Brighton,Premier League
462,D,7.08,40.0,1.0,90.0,0.05,0.15,0.7,86.45,0.0,0.17,1.86,1.77,12.0,0.0,0.0,0.83,0.42,called-up,netherlands 2020,17.5,14.0,Owen Wijndal,Owen Wijndal,AZ Alkmaar,Eredivisie
463,D,6.8,37.0,1.0,86.11,0.03,0.03,0.68,81.92,0.0,0.1,1.0,2.24,9.0,0.0,0.0,0.85,0.62,line-up,poland 2020,12.0,,Jan Bednarek,Jan Bednarek,,
464,D,6.79,36.0,1.0,89.0,0.06,0.03,0.8,89.0,0.0,0.0,1.2,1.7,5.0,0.0,0.0,1.0,0.69,line-up,poland 2020,4.8,,Kamil Glik,Kamil Glik,,
465,D,6.97,35.0,0.94,82.06,0.03,0.06,0.17,21.94,0.0,0.0,0.45,0.57,1.0,0.0,0.0,0.77,0.54,called-up,poland 2020,2.8,,Tomasz K?dziora,Tomasz Kedziora,,
466,D,6.65,19.0,0.95,85.0,0.0,0.05,0.9,86.0,0.0,0.1,1.4,1.9,1.0,0.0,0.0,0.62,0.23,not-called-up,poland 2020,1.5,,Sebastian Walukiewicz,Sebastian Walukiewicz,,
467,D,7.04,45.0,1.0,87.13,0.11,0.02,0.1,52.44,0.0,0.0,1.72,2.34,14.0,0.0,0.0,0.31,0.23,called-up,poland 2020,4.0,,Micha? Helik,Michal Helik,,
468,D,7.05,32.0,1.0,90.0,0.03,0.03,0.63,81.12,0.0,0.24,1.53,2.13,14.0,0.0,0.0,0.62,0.23,line-up,poland 2020,5.0,,Maciej Rybus,Maciej Rybus,,
469,D,6.51,27.0,0.59,57.56,0.04,0.04,0.27,71.63,0.0,0.09,0.89,0.79,1.0,0.0,0.0,0.08,0.08,not-called-up,poland 2020,6.0,,Robert Gumny,Robert Gumny,,
470,D,6.94,38.0,0.71,65.47,0.05,0.03,0.33,91.21,0.0,0.28,0.85,1.35,6.0,0.0,0.0,0.85,0.62,line-up,portugal 2020,24.0,,Danilo Pereira,Danilo Pereira,,
471,D,7.05,33.0,0.97,83.55,0.06,0.03,0.29,88.18,0.0,0.04,1.16,0.86,14.0,0.0,0.0,0.54,0.54,line-up,portugal 2020,0.8,,Pepe,Pepe,,
472,D,7.25,40.0,0.93,79.78,0.15,0.25,0.56,87.35,0.0,0.69,1.0,0.87,10.0,0.0,0.0,0.54,0.54,line-up,portugal 2020,28.0,,Raphaël Guerreiro,Raphaël Guerreiro,,
473,D,6.93,33.0,0.64,62.73,0.0,0.06,0.73,84.64,0.0,0.09,1.06,1.04,7.0,0.0,0.0,0.38,0.15,not-called-up,portugal 2020,12.0,,Mário Rui,Mário Rui,,
474,D,7.16,40.0,0.93,79.22,0.07,0.1,1.3,86.78,0.0,0.59,2.46,1.38,18.0,0.0,0.0,0.92,0.69,not-called-up,portugal 2020,36.0,,João Cancelo,João Cancelo,,
475,D,6.85,34.0,1.0,88.0,0.03,0.03,0.9,81.0,0.0,0.2,2.5,1.2,8.0,0.0,0.0,0.77,0.31,line-up,portugal 2020,32.0,,Nélson Semedo,Nélson Semedo,,
476,D,6.66,21.0,0.81,73.43,0.0,0.1,0.84,79.19,0.0,0.31,1.11,0.55,5.0,0.0,0.0,0.23,0.08,not-called-up,portugal 2020,6.0,,Cédric Soares,Cédric Soares,,
477,D,7.14,29.0,1.0,83.0,0.03,0.03,0.7,79.0,0.0,0.3,1.7,2.1,10.0,0.0,0.0,0.38,0.23,called-up,portugal 2020,40.0,,Nuno Mendes,Nuno Mendes,,
478,D,7.22,27.0,0.96,77.59,0.07,0.04,0.34,75.15,0.0,0.46,1.66,1.99,7.0,0.0,0.0,0.5,0.42,line-up,russia 2020,24.0,,Mário Fernandes,Mário Fernandes,,
479,D,6.89,29.0,0.97,84.66,0.1,0.1,1.02,84.9,0.0,0.26,1.73,0.63,8.0,0.0,0.0,1.0,0.58,called-up,russia 2020,5.5,,Vyacheslav Karavaev,Vyacheslav Karavaev,,
480,D,7.16,29.0,1.0,89.59,0.07,0.07,0.54,83.38,0.0,0.0,1.36,1.66,7.0,0.0,0.0,0.42,0.17,called-up,russia 2020,0.6,,Igor Diveev,Igor Diveev,,
481,D,6.77,30.0,0.8,65.57,0.0,0.03,0.35,85.73,0.0,0.25,0.96,1.25,5.0,0.0,0.0,0.42,0.08,not-called-up,russia 2020,2.0,,Igor Smolnikov,Igor Smolnikov,,
482,D,7.01,30.0,0.97,85.0,0.07,0.03,0.2,85.0,0.0,0.0,1.0,0.6,6.0,0.0,0.0,0.29,0.18,line-up,scotland 2020,4.0,,Jack Hendry,Jack Hendry,,
483,D,7.01,29.0,0.93,85.0,0.03,0.03,0.3,74.0,0.0,0.0,1.3,1.4,9.0,0.0,0.0,0.94,0.41,not-called-up,scotland 2020,0.325,,Declan Gallagher,Declan Gallagher,,
484,D,6.94,27.0,0.85,73.67,0.0,0.19,0.42,79.26,0.0,0.29,1.35,0.9,6.0,0.0,0.0,0.76,0.18,called-up,scotland 2020,0.8,,Greg Taylor,Greg Taylor,,
485,D,6.93,36.0,1.0,90.0,0.03,0.03,0.4,75.0,0.0,0.1,1.3,2.0,16.0,0.0,0.0,0.35,0.18,not-called-up,scotland 2020,0.325,,Andy Considine,Andy Considine,,
486,D,7.03,48.0,0.96,86.08,0.02,0.15,0.74,83.17,0.0,0.38,1.07,0.6,15.0,0.0,0.0,0.59,0.59,not-called-up,scotland 2020,64.0,,Andrew Robertson,Andrew Robertson,,
487,D,6.84,36.0,0.83,75.75,0.06,0.08,0.55,80.5,0.0,0.2,0.85,0.65,8.0,0.0,0.0,0.53,0.47,not-called-up,scotland 2020,20.0,,Kieran Tierney,Kieran Tierney,,
488,D,6.8,41.0,0.8,76.24,0.02,0.07,0.38,66.88,0.0,0.14,1.29,1.21,10.0,0.0,0.0,0.65,0.35,not-called-up,scotland 2020,0.95,,Liam Palmer,Liam Palmer,,
489,D,7.0,42.0,1.0,89.57,0.07,0.05,0.16,88.0,0.0,0.08,0.46,0.68,13.0,0.0,0.0,0.75,0.58,line-up,spain 2020,16.0,,Pau Torres,Pau Torres,,
490,D,7.16,42.0,0.95,84.0,0.07,0.17,0.73,87.33,0.0,0.4,1.2,1.32,11.0,0.0,0.0,0.33,0.17,line-up,spain 2020,20.0,,Jordi Alba,Jordi Alba,,
491,D,6.89,42.0,1.0,88.6,0.02,0.05,0.3,90.02,0.0,0.0,0.79,1.02,16.0,0.0,0.0,0.69,0.62,line-up,sweden 2020,0.7000000000000001,1.0,Victor Lindelöf,Victor Lindelöf,Man Utd,Premier League
492,D,6.76,34.0,0.94,80.85,0.0,0.15,0.87,75.97,0.0,0.19,1.62,1.31,8.0,0.0,0.0,0.58,0.33,not-called-up,spain 2020,6.0,,Sergio Reguilón,Sergio Reguilón,,
493,D,6.76,22.0,0.77,69.0,0.0,0.18,0.4,76.0,0.0,0.2,0.7,0.5,3.0,0.0,0.0,1.0,0.62,called-up,sweden 2020,10.0,19.0,Pierre Bengtsson,Pierre Bengtsson,FC Copenhagen,Superliga
494,D,7.27,20.0,1.0,85.0,0.2,0.05,0.28,91.75,0.0,0.07,0.85,1.32,7.0,0.0,0.0,0.92,0.58,not-called-up,spain 2020,14.5,,Sergio Ramos,Sergio Ramos,,
495,D,6.93,30.0,0.97,86.0,0.1,0.03,0.4,80.0,0.0,0.0,1.0,1.9,6.0,0.0,0.0,0.46,0.08,not-called-up,sweden 2020,2.5,109.0,Sebastian Holmén,Sebastian Holmén,Willem II,Keuken Kampioen Divisie
496,D,7.08,15.0,0.87,74.47,0.0,0.13,0.61,85.4,0.0,0.43,2.02,1.0,3.0,0.0,0.0,0.17,0.08,not-called-up,spain 2020,40.0,,Daniel Carvajal,Daniel Carvajal,,
497,D,6.93,24.0,0.88,76.25,0.0,0.04,0.58,69.42,0.0,0.64,2.27,1.0,8.0,0.0,0.0,0.27,0.18,line-up,switzerland 2020,6.5,3.0,Kevin Mbabu,Kevin Mbabu,VfL Wolfsburg,Bundesliga
498,D,6.81,33.0,0.97,86.0,0.03,0.21,1.1,82.0,0.0,0.4,1.8,1.2,5.0,0.0,0.0,0.92,0.5,called-up,spain 2020,40.0,,José Luis Gayà,José Gayà,,
499,D,6.8,15.0,0.6,58.53,0.0,0.07,0.19,78.0,0.0,0.19,0.56,1.96,1.0,0.0,0.0,0.73,0.18,not-called-up,switzerland 2020,5.5,3.0,Edimilson Fernandes,Edimilson Fernandes,1.FSV Mainz 05,Bundesliga
500,D,7.09,40.0,1.0,82.25,0.0,0.15,0.22,82.15,0.0,0.33,0.79,1.12,11.0,0.0,0.0,0.42,0.33,not-called-up,spain 2020,3.2,,Jesús Navas,Jesús Navas,,
501,D,6.86,20.0,0.65,67.25,0.0,0.05,0.42,93.5,0.0,0.07,0.85,1.5,3.0,0.0,0.0,0.77,0.54,line-up,turkey 2020,27.0,4.0,Merih Demiral,Merih Demiral,Juventus,Serie A
502,D,6.86,32.0,0.94,82.69,0.03,0.09,1.07,84.22,0.0,0.23,1.02,1.08,7.0,0.0,0.0,0.17,0.08,not-called-up,spain 2020,7.0,,Héctor Bellerín,Héctor Bellerín,,
503,D,7.01,18.0,0.61,62.67,0.06,0.11,0.45,90.67,0.0,0.45,0.83,0.8,3.0,0.0,0.0,0.5,0.25,not-called-up,spain 2020,20.0,,Sergi Roberto,Sergi Roberto,,
504,D,7.39,37.0,0.89,77.46,0.0,0.24,0.74,69.84,0.0,0.37,1.29,1.38,6.0,0.0,0.0,0.46,0.31,not-called-up,turkey 2020,2.0,9.0,Caner Erkin,Caner Erkin,Fenerbahce,Süper Lig
505,D,6.96,28.0,0.93,85.0,0.04,0.07,0.4,24.29,0.0,0.0,0.69,0.61,4.0,0.0,0.0,0.77,0.77,line-up,ukraine 2020,4.0,150.0,Mykola Matviyenko,Mykola Matvienko,Shakhtar D.,Premier Liga
